geneid	pubmedid	publication	annotationmethod	annotationsource
NCU08500	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU09355	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU09355	19696111	E. Hutchison, S. Brown, C. Tian, NL. Glass. Transcriptional profiling and functional analysis of heterokaryon incompatibility in Neurospora crassa reveals that ROS, but not metacaspases, are associated with programmed cell death.	Manual	Broad_CAP
NCU09355	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU09534	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU03816	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01443	17449655	C. Tian, T. Kasuga, MS. Sachs, NL. Glass. Transcriptional Profiling of Cross Pathway Control in Neurospora crassa and Comparative Analysis of the Gcn4 and CPC1 Regulons.	Manual	Broad_CAP
NCU04230	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU04230	9804981	M. Bibbins, PJ. Sheffield, LD. Gainey, T. Mizote, IF. Connerton. Promoter analysis of the acetate-inducible isocitrate lyase gene (acu-3) from Neurospora crassa.	Manual	Broad_CAP
NCU04276	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU04276	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU01422	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU00227	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU00130	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU06346	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU04387	15890365	D. Venzke, I. Domgall, T. K?cher, J. F?thi?re, S. Fischer, B. B?ttcher. Elucidation of the stator organization in the V-ATPase of Neurospora crassa.	Manual	Broad_CAP
NCU04387	16287898	T. Kasuga, JP. Townsend, C. Tian, LB. Gilbert, G. Mannhaupt, JW. Taylor, NL. Glass. Long-oligomer microarray profiling in Neurospora crassa reveals the transcriptional program underlying biochemical and physiological events of conidial germination.	Manual	Broad_CAP
NCU06488	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU05733	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU05733	8679704	Akiyama, M., and H. Nakashima.. Molecular cloning of the acr-2 gene which controls acriflavine sensitivity in Neurospora crassa.	Manual	Broad_CAP
NCU05733	9348657	Perkins, D. D.. Chromosome rearrangements in Neurospora and other filamentous fungi.	Manual	Broad_CAP
NCU00108	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU07879	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU07879	20034585	P. Korripally, A. Tiwari, A. Haritha, P. Kiranmayi, M. Bhanoori. Characterization of Ctr family genes and the elucidation of their role in the life cycle of Neurospora crassa.	Manual	Broad_CAP
NCU01853	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01195	1002	Holder, A. A., J. C. Wootton, A. J. Baron, G. K. Chambers and J. R. Fincham. The amino acid sequence of Neurospora NADP-specific glutamate dehydrogenase. Peptic and chymotryptic peptides and the complete sequence.	Manual	Broad_CAP
NCU01195	10388816	Bowring, F. J. and D. E. Catcheside. Evidence for negative interference. Clustering of crossovers close to the am locus in Neurospora crassa among am recombinants.	Manual	Broad_CAP
NCU01195	130365	Fincham, J. R.. Recombination in the am gene of Neurospora crassa - a new model for conversion polarity and an explanation for a marker effect. 	Manual	Broad_CAP
NCU01195	131122	Chang, H. C-P., and G. J. Sorger. Effect of ammonium ions on the induction of nitrite reductase in Neurospora crassa	Manual	Broad_CAP
NCU01195	136592	Seale, T. W.. Super-suppressor action spectrum in Neurospora.	Manual	Broad_CAP
NCU01195	140246	Fincham, J. R., and A. J. Baron. The molecular basis of an osmotically reparable mutant of Neurospora crassa producing unstable glutamate dehydrogenase. 	Manual	Broad_CAP
NCU01195	1535288	Kinnaird, J. H., D. F. Revell, I. F. Connerton, I. Hasleham and J. R. S. Fincham.  Alternate modes of mRNA processing in a 3' splice site mutant of Neurospora crassa.	Manual	Broad_CAP
NCU01195	1834852	Kinnaird, J. H., P. A. Burns and J. R. Fincham.  An apparent rare-codon effect on the rate of translation of a Neurospora gene.	Manual	Broad_CAP
NCU01195	18380	Seale, T. W., M. Brett, A. J. Baron and J. R. Fincham. Amino acid replacements resulting from suppression and missense reversion of a chain-terminator mutation in Neurospora.	Manual	Broad_CAP
NCU01195	19230635	DE. Gras, HC. Silveira, NT. Peres, PR. Sanches, NM. Martinez-Rossi, A. Rossi. Transcriptional changes in the nuc-2A mutant strain of Neurospora crassa cultivated under conditions of phosphate shortage.	Manual	Broad_CAP
NCU01195	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU01195	200602	Kinsey, J. A..  Direct selective procedure for isolating Neurospora mutants defective in nicotinamide adenine dinucleotide phosphate-specific glutamate dehydrogenase.	Manual	Broad_CAP
NCU01195	2147126	Frederick, G. D., and J. A. Kinsey. Distant upstream regulatory sequences control the level of expression of the am (GDH) locus of Neurospora crassa. 	Manual	Broad_CAP
NCU01195	2150348	Fincham, J. R. S.. Generation of new functional mutant alleles by premeiotic disruption of the Neurospora crassa am gene. 	Manual	Broad_CAP
NCU01195	2164625	Frederick, G. D., and J. A. Kinsey. Nucleotide sequence and nuclear protein binding of the two regulatory sequences upstream of the am (GDH) gene in Neurospora. 	Manual	Broad_CAP
NCU01195	2529044	Fincham, J. R., I. F. Connerton, E. Notarianni, and K. Harrington. Premeiotic disruption of duplicated and triplicated copies of the Neurospora crassa am (glutamate dehydrogenase) gene. 	Manual	Broad_CAP
NCU01195	2538822	Kinsey, J. A. and J. Helber. Isolation of a transposable element from Neurospora crassa.	Manual	Broad_CAP
NCU01195	35517	Dantzig, A. H., F. L. Wiegmann, Jr., and A. Nason. Regulation of glutamate dehydrogenases in nit-2 and am mutants of Neurospora crassa.	Manual	Broad_CAP
NCU01195	4260182	Seale, T. W.. Super-suppressors in Neurospora crassa. I. Induction, genetic localization and relationship to a missense suppressor.	Manual	Broad_CAP
NCU01195	5384480	Kuwana, H. and R. P. Wagner. The iv-3 mutants of Neurospora crassa. I. Genetic and biochemical characteristics.	Manual	Broad_CAP
NCU01195	6109228	Dunn-Coleman, N. S., and R. H. Garrett. The role of glutamine synthetase and glutamine metabolism in nitrogen metabolite repression, a regulatory phenomenon in the lower eukaryote Neurospora crassa.	Manual	Broad_CAP
NCU01195	6177580	Kinsey, J. A. and B. S. Hung.  Mutation at the am locus of Neurospora crassa.	Manual	Broad_CAP
NCU01195	6444511	G. Hummelt, J. Mora. NADH-dependent glutamate synthase and nitrogen metabolism in Neurospora crassa.	Manual	Broad_CAP
NCU01195	6451473	Kinsey, J. A., J. R. Fincham, M. A. Siddig and M. Keighren. New mutational variants of Neurospora NADP-specific glutamate dehydrogenase.	Manual	Broad_CAP
NCU01195	7935421	Miao, V. P. W., M. J. Singer, M. R. Rountree and E. U. Selker. A targeted-replacement system for identification of signals for de novo methylation in Neurospora crassa.	Manual	Broad_CAP
NCU01195	8121395	Chen, H., and J. A. Kinsey. Sequential gel mobility shift scanning of 5' upstream sequences of the Neurospora crassa am (GDH) gene	Manual	Broad_CAP
NCU01195	8194755	Cambareri, E. B. and J. A. Kinsey. A simple and efficient system for targeting DNA to the am locus of Neurospora crassa.	Manual	Broad_CAP
NCU01195	8595655	Bowring, F. J. and D. E. Catcheside. The orientation of gene maps by recombination of flanking markers for the am locus of Neurospora crassa.	Manual	Broad_CAP
NCU01195	8722768	Bowring, F. J. and D. E. Catcheside. Gene conversion alone accounts for more than 90% of recombination events at the am locus of Neurospora crassa.	Manual	Broad_CAP
NCU01195	9308966	MR. Rountree, EU. Selker. DNA methylation inhibits elongation but not initiation of transcription in Neurospora crassa.	Manual	Broad_CAP
NCU01195	94569	Kinsey, J. A. and J. R. Fincham.  An unstable allele of the am locus of Neurospora crassa.	Manual	Broad_CAP
NCU01195	9683674	FJ. Bowring, DE. Catcheside. Analysis of conversion tracts associated with recombination events at the am locus of Neurospora crassa.	Manual	Broad_CAP
NCU02211	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU06912	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU06117	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01738	127621	Lowendorf, H. S. and C. W. Slayman. Genetic regulation of phosphate transport system II in Neurospora.	Manual	Broad_CAP
NCU01738	161751	Metzenberg, R. L. and W. Chia. Genetic control of phosphorus assimilation in Neurospora crassa: dose-dependent dominance and recessiveness in constitutive mutants.	Manual	Broad_CAP
NCU01738	19071122	J. Leal, FM. Squina, JS. Freitas, EM. Silva, CJ. Ono, NM. Martinez-Rossi, A. Rossi. A splice variant of the Neurospora crassa hex-1 transcript, which encodes the major protein of the Woronin body, is modulated by extracellular phosphate and pH changes.	Manual	Broad_CAP
NCU01738	2146493	S. Kang, RL. Metzenberg. Molecular analysis of nuc-1+, a gene controlling phosphorus acquisition in Neurospora crassa.	Manual	Broad_CAP
NCU01738	232242	Metzenberg, R. L.. Implications of some genetic control mechanisms in Neurospora.	Manual	Broad_CAP
NCU01738	4271653	Lehman, J. F., M. K. Gleason, S. K. Ahlgren and R. L. Metzenberg. Regulation of phosphate metabolism in Neurospora crassa. Characterization of regulatory mutants.	Manual	Broad_CAP
NCU01738	4276359	Metzenberg, R. L., M. K. Gleason and B. S. Littlewood. Genetic control of alkaline phosphatase synthesis in Neurospora: the use of partial diploids in dominance studies.	Manual	Broad_CAP
NCU01738	4280980	Gleason, M. K., and R. L. Metzenberg. Regulation of phosphate metabolism in Neurospora crassa : isolation of mutants deficient in the repressible alkaline phosphatase	Manual	Broad_CAP
NCU01738	8436269	S. Kang, RL. Metzenberg. Insertional mutagenesis in Neurospora crassa: cloning and molecular analysis of the preg+ gene controlling the activity of the transcriptional activator NUC-1.	Manual	Broad_CAP
NCU01738	8953266	Y. Peleg, R. Addison, R. Aramayo, RL. Metzenberg. Translocation of Neurospora crassa transcription factor NUC-1 into the nucleus is induced by phosphorus limitation.	Manual	Broad_CAP
NCU01517	15007097	KA. Borkovich, LA. Alex, O. Yarden, M. Freitag, GE. Turner, ND. Read, S. Seiler, D. Bell-Pedersen, J. Paietta, N. Plesofsky, M. Plamann, M. Goodrich-Tanrikulu, U. Schulte, G. Mannhaupt, FE. Nargang, A. Radford, C. Selitrennikoff, JE. Galagan, JC. Dunlap, JJ. Loros, D. Catcheside, H. Inoue, R. Aramayo, M. Polymenis, EU. Selker, MS. Sachs, GA. Marzluf, I. Paulsen, R. Davis, DJ. Ebbole, A. Zelter, ER. Kalkman, R. O'Rourke, F. Bowring, J. Yeadon, C. Ishii, K. Suzuki, W. Sakai, R. Pratt. Lessons from the genome sequence of Neurospora crassa: tracing the path from genomic blueprint to multicellular organism.	Manual	Broad_CAP
NCU01517	19555771	A. Maddi, SM. Bowman, SJ. Free. Trifluoromethanesulfonic acid-based proteomic analysis of cell wall and secreted proteins of the ascomycetous fungi Neurospora crassa and Candida albicans.	Manual	Broad_CAP
NCU01517	8221928	Stone, P. J., A. J. Makoff, J. H. Parish and A. Radford.  Cloning and sequence analysis of the glucoamylase gene of Neurospora crassa	Manual	Broad_CAP
NCU01808	18474589	A. Castro, C. Lemos, A. Falc?o, NL. Glass, A. Videira. Increased resistance of complex I mutants to phytosphingosine-induced programmed cell death.	Manual	Broad_CAP
NCU01808	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01808	19696111	E. Hutchison, S. Brown, C. Tian, NL. Glass. Transcriptional profiling and functional analysis of heterokaryon incompatibility in Neurospora crassa reveals that ROS, but not metacaspases, are associated with programmed cell death.	Manual	Broad_CAP
NCU01808	20018766	C. Tian, WT. Beeson, AT. Iavarone, J. Sun, MA. Marletta, JH. Cate, NL. Glass. Systems analysis of plant cell wall degradation by the model filamentous fungus Neurospora crassa.	Manual	Broad_CAP
NCU01808	2820723	RA. Stuart, W. Neupert, M. Tropschug. Deficiency in mRNA splicing in a cytochrome c mutant of neurospora crassa: importance of carboxy terminus for import of apocytochrome c into mitochondria.	Manual	Broad_CAP
NCU06761	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
NCU01633	19230635	DE. Gras, HC. Silveira, NT. Peres, PR. Sanches, NM. Martinez-Rossi, A. Rossi. Transcriptional changes in the nuc-2A mutant strain of Neurospora crassa cultivated under conditions of phosphate shortage.	Manual	Broad_CAP
NCU01633	19520721	A. Videira, T. Kasuga, C. Tian, C. Lemos, A. Castro, NL. Glass. Transcriptional analysis of the response of Neurospora crassa to phytosphingosine reveals links to mitochondrial function.	Manual	Broad_CAP
