geneid	evidencecode	pubmedid	publication	termid	termname	termnamespace
NCU05226	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU07035	IEP	22796096	GD. Tzelepis, P. Melin, DF. Jensen, J. Stenlid, M. Karlsson. Functional analysis of glycoside hydrolase family 18 and 20 genes in Neurospora crassa.	GO:0010200	response to chitin	P
NCU07035	IEP	22796096	GD. Tzelepis, P. Melin, DF. Jensen, J. Stenlid, M. Karlsson. Functional analysis of glycoside hydrolase family 18 and 20 genes in Neurospora crassa.	GO:0031667	response to nutrient levels	P
NCU03725	IEP	17012538	K. Dementhon, G. Iyer, NL. Glass. VIB-1 is required for expression of genes necessary for programmed cell death in Neurospora crassa.	GO:0005634	nucleus	C
NCU03725	IMP	17012538	K. Dementhon, G. Iyer, NL. Glass. VIB-1 is required for expression of genes necessary for programmed cell death in Neurospora crassa.	GO:0030528	transcription regulator activity	F
NCU07221	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU07221	IMP	21354536	MK. Watters, M. Boersma, M. Johnson, C. Reyes, E. Westrick, E. Lindamood. A screen for Neurospora knockout mutants displaying growth rate dependent branch density.	GO:0030448	hyphal growth	P
NCU07221	IMP	22445960	X. Sun, L. Yu, N. Lan, S. Wei, Y. Yu, H. Zhang, X. Zhang, S. Li. Analysis of the role of transcription factor VAD-5 in conidiation of Neurospora crassa.	GO:0048315	conidium formation	P
NCU03606	IEP	18048414	T. Nolan, G. Cecere, C. Mancone, T. Alonzi, M. Tripodi, C. Catalanotto, C. Cogoni. The RNA-dependent RNA polymerase essential for post-transcriptional gene silencing in Neurospora crassa interacts with replication protein A.	GO:0005634	nucleus	C
NCU03606	TAS	20957187	HC. Lee, AP. Aalto, Q. Yang, SS. Chang, G. Huang, D. Fisher, J. Cha, MM. Poranen, DH. Bamford, Y. Liu. The DNA/RNA-dependent RNA polymerase QDE-1 generates aberrant RNA and dsRNA for RNAi in a process requiring replication protein A and a DNA helicase.	GO:0005662	DNA replication factor A complex	C
NCU03606	TAS	18048414	T. Nolan, G. Cecere, C. Mancone, T. Alonzi, M. Tripodi, C. Catalanotto, C. Cogoni. The RNA-dependent RNA polymerase essential for post-transcriptional gene silencing in Neurospora crassa interacts with replication protein A.	GO:0003697	single-stranded DNA binding	F
NCU03606	TAS	18048414	T. Nolan, G. Cecere, C. Mancone, T. Alonzi, M. Tripodi, C. Catalanotto, C. Cogoni. The RNA-dependent RNA polymerase essential for post-transcriptional gene silencing in Neurospora crassa interacts with replication protein A.	GO:0006281	DNA repair	P
NCU03606	TAS	18048414	T. Nolan, G. Cecere, C. Mancone, T. Alonzi, M. Tripodi, C. Catalanotto, C. Cogoni. The RNA-dependent RNA polymerase essential for post-transcriptional gene silencing in Neurospora crassa interacts with replication protein A.	GO:0006310	DNA recombination	P
NCU09526	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU00430	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU00202	IDA	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0030479	actin cortical patch	C
NCU00202	IMP	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0009847	spore germination	P
NCU00202	IMP	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0030036	actin cytoskeleton organization	P
NCU00202	IMP	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0030100	regulation of endocytosis	P
NCU00202	IMP	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0030448	hyphal growth	P
NCU00202	IMP	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0048315	conidium formation	P
NCU00202	IMP	22693603	RO. Echauri-Espinosa, OA. Callejas-Negrete, RW. Roberson, S. Bartnicki-Garc?a, RR. Mouri?o-P?rez. Coronin is a component of the endocytic collar of hyphae of Neurospora crassa and is necessary for normal growth and morphogenesis.	GO:0071555	cell wall organization	P
NCU00206	IDA	20709172	R. Zhang, Z. Fan, T. Kasuga. Expression of cellobiose dehydrogenase from Neurospora crassa in Pichia pastoris and its purification and characterization.	GO:0047735	cellobiose dehydrogenase (acceptor) activity	F
NCU08991	IMP	12477788	ST. Sizemore, JV. Paietta. Cloning and characterization of scon-3+, a new member of the Neurospora crassa sulfur regulatory system.	GO:0042762	regulation of sulfur metabolic process	P
NCU08991	IPI	15961524	Q. He, P. Cheng, Q. He, Y. Liu. The COP9 signalosome regulates the Neurospora circadian clock by controlling the stability of the SCFFWD-1 complex.	GO:0019005	SCF ubiquitin ligase complex	C
NCU10007	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU03156	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0005739	mitochondrion	C
NCU03156	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0005747	mitochondrial respiratory chain complex I	C
NCU03156	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0006116	NADH oxidation	P
NCU03156	IC	15863099	I. Marques, M. Duarte, J. Assun??o, AV. Ushakova, A. Videira. Composition of complex I from Neurospora crassa and disruption of two "accessory" subunits.	GO:0009055	electron carrier activity	F
NCU03156	IDA	17873079	I. Marques, NA. Dencher, A. Videira, F. Krause. Supramolecular organization of the respiratory chain in Neurospora crassa mitochondria.	GO:0005739	mitochondrion	C
NCU03372	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU07842	IDA	18227279	F. Liu, SK. Ng, Y. Lu, W. Low, J. Lai, G. Jedd. Making two organelles from one: Woronin body biogenesis by peroxisomal protein sorting.	GO:0005777	peroxisome	C
NCU07842	IDA	18227279	F. Liu, SK. Ng, Y. Lu, W. Low, J. Lai, G. Jedd. Making two organelles from one: Woronin body biogenesis by peroxisomal protein sorting.	GO:0005938	cell cortex	C
NCU00467	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0000338	protein deneddylation	P
NCU00467	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0040009	regulation of growth rate	P
NCU00467	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0042752	regulation of circadian rhythm	P
NCU00467	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0043153	entrainment of circadian clock by photoperiod	P
NCU00467	IMP	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0048589	developmental growth	P
NCU00467	IMP	22589747	Z. Zhou, Y. Wang, G. Cai, Q. He. Neurospora COP9 signalosome integrity plays major roles for hyphal growth, conidial development, and circadian function.	GO:0048315	conidium formation	P
NCU00467	IMP	22589747	Z. Zhou, Y. Wang, G. Cai, Q. He. Neurospora COP9 signalosome integrity plays major roles for hyphal growth, conidial development, and circadian function.	GO:0060625	regulation of protein deneddylation	P
NCU00467	IMP	22589747	Z. Zhou, Y. Wang, G. Cai, Q. He. Neurospora COP9 signalosome integrity plays major roles for hyphal growth, conidial development, and circadian function.	GO:0070787	conidiophore development	P
NCU00467	TAS	21151958	J. Wang, Q. Hu, H. Chen, Z. Zhou, W. Li, Y. Wang, S. Li, Q. He. Role of individual subunits of the Neurospora crassa CSN complex in regulation of deneddylation and stability of cullin proteins.	GO:0008180	signalosome	C
NCU05495	IDA	18400178	LM. Koharudin, AR. Viscomi, JG. Jee, S. Ottonello, AM. Gronenborn. The evolutionarily conserved family of cyanovirin-N homologs: structures and carbohydrate specificity.	GO:0030246	carbohydrate binding	F
NCU05495	IEP	14599890	V. Aign, JD. Hoheisel. Analysis of nutrient-dependent transcript variations in Neurospora crassa.	GO:0010034	response to acetate	P
NCU04803	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU07945	IMP	16801547	HV. Colot, G. Park, GE. Turner, C. Ringelberg, CM. Crew, L. Litvinkova, RL. Weiss, KA. Borkovich, JC. Dunlap. A high-throughput gene knockout procedure for Neurospora reveals functions for multiple transcription factors.	GO:0070787	conidiophore development	P
NCU03611	IDA	21296914	E. S?nchez-Le?n, J. Verd?n, M. Freitag, RW. Roberson, S. Bartnicki-Garcia, M. Riquelme. Traffic of chitin synthase 1 (CHS-1) to the Spitzenk?rper and developing septa in hyphae of Neurospora crassa: actin dependence and evidence of distinct microvesicle populations.	GO:0000324	fungal-type vacuole	C
NCU03611	IDA	21296914	E. S?nchez-Le?n, J. Verd?n, M. Freitag, RW. Roberson, S. Bartnicki-Garcia, M. Riquelme. Traffic of chitin synthase 1 (CHS-1) to the Spitzenk?rper and developing septa in hyphae of Neurospora crassa: actin dependence and evidence of distinct microvesicle populations.	GO:0000934	porous cell septum	C
NCU03611	IDA	21296914	E. S?nchez-Le?n, J. Verd?n, M. Freitag, RW. Roberson, S. Bartnicki-Garcia, M. Riquelme. Traffic of chitin synthase 1 (CHS-1) to the Spitzenk?rper and developing septa in hyphae of Neurospora crassa: actin dependence and evidence of distinct microvesicle populations.	GO:0031521	spitzenkorper	C
NCU01206	ISS	16087750	KK. Adhvaryu, SA. Morris, BD. Strahl, EU. Selker. Methylation of histone H3 lysine 36 is required for normal development in Neurospora crassa.	GO:0042054	histone methyltransferase activity	F
NCU01242	IEP	20675579	KM. Smith, G. Sancar, R. Dekhang, CM. Sullivan, S. Li, AG. Tag, C. Sancar, EL. Bredeweg, HD. Priest, RF. McCormick, TL. Thomas, JC. Carrington, JE. Stajich, D. Bell-Pedersen, M. Brunner, M. Freitag. Transcription factors in light and circadian clock signaling networks revealed by genomewide mapping of direct targets for neurospora white collar complex.	GO:0009416	response to light stimulus	P
NCU01097	IMP	21768394	RD. Gon?alves, FB. Cupertino, FZ. Freitas, AD. Luchessi, MC. Bertolini. A genome-wide screen for Neurospora crassa transcription factors regulating glycogen metabolism.	GO:0070873	regulation of glycogen metabolic process	P
NCU01332	IC	11724795	BJ. Bowman, EJ. Bowman. Mutations in subunit C of the vacuolar ATPase confer resistance to bafilomycin and identify a conserved antibiotic binding site.	GO:0016471	vacuolar proton-transporting V-type ATPase complex	C
NCU01332	IC	8190074	H. Sista, MA. Wechser, BJ. Bowman. The proteolipid subunit of the Neurospora crassa vacuolar ATPase: isolation of the protein and the vma-3 gene.	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	C
NCU01332	IMP	11724795	BJ. Bowman, EJ. Bowman. Mutations in subunit C of the vacuolar ATPase confer resistance to bafilomycin and identify a conserved antibiotic binding site.	GO:0046677	response to antibiotic	P
NCU01332	IMP	11724795	BJ. Bowman, EJ. Bowman. Mutations in subunit C of the vacuolar ATPase confer resistance to bafilomycin and identify a conserved antibiotic binding site.	GO:0046961	proton-transporting ATPase activity, rotational mechanism	F
NCU06647	IDA	20707002	D. Managadze, C. W?rtz, S. Wiese, HE. Meyer, G. Niehaus, R. Erdmann, B. Warscheid, H. Rottensteiner. A proteomic approach towards the identification of the matrix protein content of the two types of microbodies in Neurospora crassa.	GO:0009514	glyoxysome	C
NCU02193	IDA	8359692	ME. Alvarez, AL. Rosa, ED. Temporini, A. Wolstenholme, G. Panzetta, L. Patrito, HJ. Maccioni. The 59-kDa polypeptide constituent of 8-10-nm cytoplasmic filaments in Neurospora crassa is a pyruvate decarboxylase.	GO:0004737	pyruvate decarboxylase activity	F
NCU02193	IEP	14599890	V. Aign, JD. Hoheisel. Analysis of nutrient-dependent transcript variations in Neurospora crassa.	GO:0010034	response to acetate	P
NCU09079	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU02815	IMP	8622950	LA. Alex, KA. Borkovich, MI. Simon. Hyphal development in Neurospora crassa: involvement of a two-component histidine kinase.	GO:0070787	conidiophore development	P
NCU02815	IMP	11374161	N. Ochiai, M. Fujimura, T. Motoyama, A. Ichiishi, R. Usami, K. Horikoshi, I. Yamaguchi. Characterization of mutations in the two-component histidine kinase gene that confer fludioxonil resistance and osmotic sensitivity in the os-1 mutants of Neurospora crassa.	GO:0060992	response to fungicide	P
NCU02815	IMP	11848677	TK. Miller, S. Renault, CP. Selitrennikoff. Molecular dissection of alleles of the osmotic-1 locus of Neurospora crassa.	GO:0042538	hyperosmotic salinity response	P
NCU02815	TAS	9142740	MM. Schumacher, CS. Enderlin, CP. Selitrennikoff. The osmotic-1 locus of Neurospora crassa encodes a putative histidine kinase similar to osmosensors of bacteria and yeast.	GO:0010382	cellular cell wall macromolecule metabolic process	P
NCU06351	IDA	16630256	XL. Zhou, W. Shen, J. Zhuge, ZX. Wang. Biochemical properties of a thermostable phytase from Neurospora crassa.	GO:0016158	3-phytase activity	F
NCU07921	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU06265	IEP	19262566	CH. Chen, CS. Ringelberg, RH. Gross, JC. Dunlap, JJ. Loros. Genome-wide analysis of light-inducible responses reveals hierarchical light signalling in Neurospora.	GO:0009416	response to light stimulus	P
NCU00395	IDA	21145408	A. Keeping, D. Deabreu, M. Dibernardo, RA. Collins. Gel-based mass spectrometric and computational approaches to the mitochondrial proteome of Neurospora.	GO:0005739	mitochondrion	C
NCU07872	IMP	21965514	G. Park, JA. Servin, GE. Turner, L. Altamirano, HV. Colot, P. Collopy, L. Litvinkova, L. Li, CA. Jones, FG. Diala, JC. Dunlap, KA. Borkovich. Global analysis of serine-threonine protein kinase genes in Neurospora crassa.	GO:0000909	sporocarp development involved in sexual reproduction	P
